latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-16.91042,30.76604,324.3,1.22,1.1,2024-07-29,1232,Aqua,MODIS,70,6.1NRT,305.97,16.33,D
-17.0141,30.1191,327.75,1.13,1.06,2024-07-29,1232,Aqua,MODIS,76,6.1NRT,310.07,18.59,D
-16.98948,30.18416,323.12,1.14,1.06,2024-07-29,1232,Aqua,MODIS,68,6.1NRT,304.57,11.92,D
-16.85767,30.96239,319.04,1.26,1.11,2024-07-29,1232,Aqua,MODIS,56,6.1NRT,305.01,11.57,D
-16.69341,31.91565,322.69,1.45,1.19,2024-07-29,1232,Aqua,MODIS,67,6.1NRT,308.34,16.43,D
-16.69558,31.9024,326.09,1.45,1.19,2024-07-29,1232,Aqua,MODIS,73,6.1NRT,308,22.97,D
-17.2193,28.4814,321.03,1.01,1,2024-07-29,1232,Aqua,MODIS,61,6.1NRT,310.63,6.99,D
-16.64521,31.87989,320.45,1.45,1.19,2024-07-29,1232,Aqua,MODIS,61,6.1NRT,308.47,12.29,D
-16.82273,30.80317,318.08,1.23,1.1,2024-07-29,1232,Aqua,MODIS,51,6.1NRT,307.81,7.84,D
-17.1728,28.42623,327.53,1.01,1,2024-07-29,1232,Aqua,MODIS,71,6.1NRT,310.82,13.01,D
-17.1618,28.42726,319.26,1.01,1,2024-07-29,1232,Aqua,MODIS,56,6.1NRT,308.29,5.77,D
-17.16317,28.41796,323.24,1.01,1,2024-07-29,1232,Aqua,MODIS,68,6.1NRT,309.63,9.8,D
-16.72259,31.16151,321.95,1.3,1.13,2024-07-29,1232,Aqua,MODIS,61,6.1NRT,304.81,15.14,D
-16.86299,30.27471,332.52,1.16,1.07,2024-07-29,1232,Aqua,MODIS,81,6.1NRT,306.85,27.84,D
-16.71261,31.15966,317.96,1.3,1.13,2024-07-29,1232,Aqua,MODIS,23,6.1NRT,303.03,9.07,D
-16.91086,29.72118,321.28,1.09,1.04,2024-07-29,1232,Aqua,MODIS,38,6.1NRT,308.03,10.14,D
-16.90008,29.72965,331.7,1.09,1.04,2024-07-29,1232,Aqua,MODIS,81,6.1NRT,306.07,24.51,D
-16.90165,29.71957,321.44,1.09,1.04,2024-07-29,1232,Aqua,MODIS,34,6.1NRT,306.79,10.85,D
-16.48393,32.15159,325.74,1.52,1.22,2024-07-29,1232,Aqua,MODIS,72,6.1NRT,309.07,21.62,D
-16.70255,30.84557,339.07,1.24,1.11,2024-07-29,1232,Aqua,MODIS,87,6.1NRT,307.74,45.24,D
-16.70441,30.83419,321.37,1.24,1.11,2024-07-29,1232,Aqua,MODIS,60,6.1NRT,304.18,13.21,D
-16.70066,30.85147,320.42,1.25,1.11,2024-07-29,1232,Aqua,MODIS,46,6.1NRT,307.06,12.01,D
-16.70246,30.84007,333.75,1.24,1.11,2024-07-29,1232,Aqua,MODIS,83,6.1NRT,306.86,33.57,D
-16.48185,32.14591,326.73,1.52,1.22,2024-07-29,1232,Aqua,MODIS,74,6.1NRT,309.59,25.26,D
-16.6749,30.82343,326.03,1.24,1.11,2024-07-29,1232,Aqua,MODIS,73,6.1NRT,304.56,18.6,D
-16.67671,30.8121,380.46,1.24,1.11,2024-07-29,1232,Aqua,MODIS,100,6.1NRT,308.7,199.56,D
-16.66691,30.81048,322.26,1.24,1.11,2024-07-29,1232,Aqua,MODIS,51,6.1NRT,306.21,13.48,D
-16.44905,32.0119,340.1,1.49,1.2,2024-07-29,1232,Aqua,MODIS,88,6.1NRT,307.17,58.14,D
-16.53622,31.4882,317.52,1.37,1.16,2024-07-29,1232,Aqua,MODIS,43,6.1NRT,306.84,8.13,D
-16.62702,30.93279,318.66,1.26,1.12,2024-07-29,1232,Aqua,MODIS,55,6.1NRT,307.06,10.51,D
-16.64736,30.80693,323.25,1.24,1.11,2024-07-29,1232,Aqua,MODIS,64,6.1NRT,305.04,15.23,D
-16.64918,30.79569,326.81,1.24,1.11,2024-07-29,1232,Aqua,MODIS,75,6.1NRT,305.48,20.88,D
-16.55472,31.24954,319.62,1.32,1.14,2024-07-29,1232,Aqua,MODIS,58,6.1NRT,308.43,12.1,D
-16.58773,30.98672,317.91,1.27,1.12,2024-07-29,1232,Aqua,MODIS,41,6.1NRT,306.78,9.59,D
-16.58738,30.97972,319.98,1.27,1.12,2024-07-29,1232,Aqua,MODIS,59,6.1NRT,306.26,13.07,D
-16.7927,29.59647,357.53,1.08,1.04,2024-07-29,1232,Aqua,MODIS,98,6.1NRT,307.22,79.62,D
-16.78951,29.49431,321.09,1.07,1.03,2024-07-29,1232,Aqua,MODIS,50,6.1NRT,305.8,9.05,D
-16.79101,29.48445,327.11,1.07,1.03,2024-07-29,1232,Aqua,MODIS,71,6.1NRT,308.97,15.59,D
-16.76819,29.57198,324.67,1.08,1.04,2024-07-29,1232,Aqua,MODIS,72,6.1NRT,305.55,15.72,D
-16.78186,29.48297,328.37,1.07,1.03,2024-07-29,1232,Aqua,MODIS,69,6.1NRT,307.97,16.19,D
-16.79668,29.32508,317.85,1.06,1.03,2024-07-29,1232,Aqua,MODIS,13,6.1NRT,306.61,5.6,D
-16.86501,28.87465,324.2,1.03,1.01,2024-07-29,1232,Aqua,MODIS,70,6.1NRT,308.55,11.57,D
-16.86643,28.86522,331.2,1.03,1.01,2024-07-29,1232,Aqua,MODIS,80,6.1NRT,309.89,20.25,D
-16.78758,29.32358,318.52,1.06,1.03,2024-07-29,1232,Aqua,MODIS,55,6.1NRT,307.23,7.07,D
-16.78908,29.31381,323.87,1.06,1.03,2024-07-29,1232,Aqua,MODIS,70,6.1NRT,306.55,12.58,D
-16.85749,28.86352,319.89,1.03,1.01,2024-07-29,1232,Aqua,MODIS,52,6.1NRT,307.41,7.15,D
-16.44291,31.29902,323.16,1.34,1.15,2024-07-29,1232,Aqua,MODIS,55,6.1NRT,309.67,16,D
-16.70359,29.684,322.72,1.09,1.04,2024-07-29,1232,Aqua,MODIS,68,6.1NRT,308.49,12.03,D
-16.46514,31.10853,321.31,1.3,1.13,2024-07-29,1232,Aqua,MODIS,62,6.1NRT,303.35,17.75,D
-16.63709,30.01333,322.38,1.13,1.06,2024-07-29,1232,Aqua,MODIS,67,6.1NRT,307.2,12.98,D
-16.59469,30.03817,321.85,1.13,1.06,2024-07-29,1232,Aqua,MODIS,59,6.1NRT,306.86,11.87,D
-16.49048,30.57175,322.46,1.21,1.09,2024-07-29,1232,Aqua,MODIS,66,6.1NRT,306.78,13.75,D
-16.5237,30.36418,324.01,1.18,1.08,2024-07-29,1232,Aqua,MODIS,69,6.1NRT,308.9,14.92,D
-16.5254,30.35354,322.21,1.18,1.08,2024-07-29,1232,Aqua,MODIS,65,6.1NRT,308.34,12.24,D
-16.55435,30.1714,325.24,1.15,1.07,2024-07-29,1232,Aqua,MODIS,72,6.1NRT,308.77,15.22,D
-16.55602,30.16088,333.98,1.15,1.07,2024-07-29,1232,Aqua,MODIS,83,6.1NRT,309.42,28.81,D
-16.57097,30.06626,323.52,1.14,1.06,2024-07-29,1232,Aqua,MODIS,69,6.1NRT,308.88,13.49,D
-16.58562,29.97326,317.71,1.13,1.06,2024-07-29,1232,Aqua,MODIS,15,6.1NRT,306.28,6.13,D
-16.60396,29.68596,321.19,1.1,1.04,2024-07-29,1232,Aqua,MODIS,62,6.1NRT,308.13,10.65,D
-16.6055,29.67583,327.26,1.1,1.04,2024-07-29,1232,Aqua,MODIS,75,6.1NRT,308.84,18.43,D
-16.52249,29.96661,348.64,1.13,1.06,2024-07-29,1232,Aqua,MODIS,93,6.1NRT,308.87,58.76,D
-16.52414,29.95601,317.72,1.13,1.06,2024-07-29,1232,Aqua,MODIS,38,6.1NRT,306.88,6.43,D
-16.4308,30.48687,319.4,1.2,1.09,2024-07-29,1232,Aqua,MODIS,53,6.1NRT,306.82,9.75,D
-16.50463,29.48949,333.42,1.08,1.04,2024-07-29,1232,Aqua,MODIS,82,6.1NRT,308.74,25,D
-16.50616,29.47956,362.12,1.08,1.04,2024-07-29,1232,Aqua,MODIS,100,6.1NRT,310.95,90.56,D
-16.54202,29.24497,322.5,1.06,1.03,2024-07-29,1232,Aqua,MODIS,66,6.1NRT,310.18,8.27,D
-16.28126,30.32711,324.12,1.18,1.08,2024-07-29,1232,Aqua,MODIS,67,6.1NRT,309.47,14,D
-16.46608,28.95012,335.03,1.04,1.02,2024-07-29,1232,Aqua,MODIS,84,6.1NRT,310.9,25.01,D
-16.32659,29.79307,321.15,1.11,1.05,2024-07-29,1232,Aqua,MODIS,25,6.1NRT,304.78,10.77,D
-16.32818,29.78294,324.05,1.11,1.05,2024-07-29,1232,Aqua,MODIS,51,6.1NRT,303.96,14.4,D
-16.45562,28.95809,331.65,1.04,1.02,2024-07-29,1232,Aqua,MODIS,80,6.1NRT,306.6,20.77,D
-16.45707,28.9486,342.55,1.04,1.02,2024-07-29,1232,Aqua,MODIS,90,6.1NRT,310.87,37.74,D
-16.36004,29.41256,320.2,1.08,1.04,2024-07-29,1232,Aqua,MODIS,54,6.1NRT,309.59,7.5,D
-16.4317,28.93825,324.11,1.04,1.02,2024-07-29,1232,Aqua,MODIS,65,6.1NRT,306.6,12.51,D
-16.42126,28.94622,328.7,1.04,1.02,2024-07-29,1232,Aqua,MODIS,76,6.1NRT,306.08,18.02,D
-16.4227,28.93666,332.95,1.04,1.02,2024-07-29,1232,Aqua,MODIS,81,6.1NRT,308.62,23.48,D
-16.29428,29.59543,322.66,1.09,1.04,2024-07-29,1232,Aqua,MODIS,33,6.1NRT,306.94,9.99,D
-16.28507,29.5937,327.56,1.09,1.04,2024-07-29,1232,Aqua,MODIS,74,6.1NRT,308.22,16.8,D
-17.42129,31.41109,328.89,1.31,1.14,2024-07-29,1232,Aqua,MODIS,67,6.1NRT,307.27,26.34,D
-21.09947,31.66119,326.23,1.2,1.09,2024-07-29,1232,Aqua,MODIS,77,6.1NRT,302.18,21.1,D
-21.09516,31.66527,316.83,1.2,1.09,2024-07-29,1232,Aqua,MODIS,56,6.1NRT,301.79,9.38,D
-21.09697,31.65395,322.81,1.2,1.09,2024-07-29,1232,Aqua,MODIS,71,6.1NRT,303.34,17.01,D
-20.89224,29.88574,321.32,1.03,1.01,2024-07-29,1232,Aqua,MODIS,68,6.1NRT,307.62,9.97,D
-20.89371,29.87601,326.89,1.03,1.01,2024-07-29,1232,Aqua,MODIS,77,6.1NRT,307.48,16.5,D
-20.47782,30.59225,324.09,1.09,1.04,2024-07-29,1232,Aqua,MODIS,73,6.1NRT,305.96,15.39,D
-20.33942,30.82774,317.45,1.12,1.05,2024-07-29,1232,Aqua,MODIS,60,6.1NRT,304.16,10.7,D
-19.93835,32.95189,323.15,1.5,1.21,2024-07-29,1232,Aqua,MODIS,75,6.1NRT,297.11,32.76,D
-19.94076,32.93766,328.58,1.49,1.21,2024-07-29,1232,Aqua,MODIS,81,6.1NRT,299.07,43.88,D
-19.92073,32.86186,328.85,1.48,1.2,2024-07-29,1232,Aqua,MODIS,81,6.1NRT,300.2,41.96,D
-20.08646,31.31451,316.74,1.19,1.08,2024-07-29,1232,Aqua,MODIS,61,6.1NRT,303.1,9.6,D
-20.07867,31.30159,318.95,1.19,1.08,2024-07-29,1232,Aqua,MODIS,65,6.1NRT,303.08,11.79,D
-20.11405,31.08225,315.18,1.16,1.07,2024-07-29,1232,Aqua,MODIS,50,6.1NRT,302.73,7.47,D
-19.73813,32.91259,331.1,1.5,1.21,2024-07-29,1232,Aqua,MODIS,83,6.1NRT,301.47,45.54,D
-19.74063,32.89793,314.92,1.5,1.21,2024-07-29,1232,Aqua,MODIS,29,6.1NRT,300.75,13.78,D
-19.72736,32.9111,314.36,1.5,1.21,2024-07-29,1232,Aqua,MODIS,40,6.1NRT,299.82,12.76,D
-19.72984,32.89663,314.38,1.5,1.21,2024-07-29,1232,Aqua,MODIS,30,6.1NRT,301.38,12.28,D
-20.39258,28.6536,320.88,1,1,2024-07-29,1232,Aqua,MODIS,65,6.1NRT,306.44,8.01,D
-20.38372,28.65213,320.89,1,1,2024-07-29,1232,Aqua,MODIS,65,6.1NRT,307.34,8.33,D
-20.38509,28.64272,318.78,1,1,2024-07-29,1232,Aqua,MODIS,46,6.1NRT,306.74,6.28,D
-19.52206,31.49996,318.61,1.24,1.11,2024-07-29,1232,Aqua,MODIS,61,6.1NRT,308.25,7.8,D
-19.5123,31.4981,322.16,1.24,1.11,2024-07-29,1232,Aqua,MODIS,69,6.1NRT,307.25,12.71,D
-19.25891,32.82247,316.03,1.51,1.21,2024-07-29,1232,Aqua,MODIS,46,6.1NRT,305.76,12.57,D
-19.18606,32.83228,320.16,1.51,1.21,2024-07-29,1232,Aqua,MODIS,51,6.1NRT,306.24,19.73,D
-19.18848,32.81816,317.46,1.51,1.21,2024-07-29,1232,Aqua,MODIS,34,6.1NRT,305.08,15.49,D
-19.64692,29.9988,315.98,1.06,1.03,2024-07-29,1232,Aqua,MODIS,42,6.1NRT,302.89,7.44,D
-19.18215,32.72659,326.07,1.49,1.21,2024-07-29,1232,Aqua,MODIS,77,6.1NRT,299.93,32.5,D
-19.58873,29.90225,319.79,1.05,1.02,2024-07-29,1232,Aqua,MODIS,63,6.1NRT,307.89,8.85,D
-19.79108,28.35809,324.8,1,1,2024-07-29,1232,Aqua,MODIS,49,6.1NRT,310.55,10.57,D
-19.10622,32.63501,314.7,1.47,1.2,2024-07-29,1232,Aqua,MODIS,43,6.1NRT,303.73,9.28,D
-19.557,29.86642,323.24,1.05,1.02,2024-07-29,1232,Aqua,MODIS,70,6.1NRT,307.48,12.16,D
-19.77198,28.36455,325.42,1,1,2024-07-29,1232,Aqua,MODIS,48,6.1NRT,310.68,10.84,D
-19.07097,32.71215,314.95,1.49,1.21,2024-07-29,1232,Aqua,MODIS,41,6.1NRT,301.36,14.11,D
-19.07312,32.69971,314.33,1.49,1.21,2024-07-29,1232,Aqua,MODIS,34,6.1NRT,303.17,12.39,D
-19.06672,32.70568,315.59,1.49,1.21,2024-07-29,1232,Aqua,MODIS,52,6.1NRT,301.56,14.95,D
-19.34805,30.97468,322.82,1.17,1.08,2024-07-29,1232,Aqua,MODIS,70,6.1NRT,307.86,12.75,D
-19.33854,30.97293,330.25,1.17,1.08,2024-07-29,1232,Aqua,MODIS,80,6.1NRT,307.54,23.01,D
-19.34027,30.96203,322.71,1.17,1.08,2024-07-29,1232,Aqua,MODIS,69,6.1NRT,308.43,11.69,D
-19.0238,32.69947,325.28,1.49,1.21,2024-07-29,1232,Aqua,MODIS,76,6.1NRT,306.42,27.13,D
-19.43458,29.70261,327.51,1.04,1.02,2024-07-29,1232,Aqua,MODIS,76,6.1NRT,310.11,15.88,D
-19.40612,29.76768,320.49,1.05,1.02,2024-07-29,1232,Aqua,MODIS,63,6.1NRT,308.15,7.98,D
-19.23807,30.78304,319.38,1.15,1.07,2024-07-29,1232,Aqua,MODIS,60,6.1NRT,308.37,8.52,D
-19.34373,30.1119,337.29,1.07,1.03,2024-07-29,1232,Aqua,MODIS,86,6.1NRT,308.91,31.29,D
-19.33457,30.11032,326.21,1.07,1.03,2024-07-29,1232,Aqua,MODIS,74,6.1NRT,306.42,15.73,D
-19.33612,30.10034,320.33,1.07,1.03,2024-07-29,1232,Aqua,MODIS,54,6.1NRT,307.54,8.68,D
-18.93923,32.46626,317.35,1.45,1.19,2024-07-29,1232,Aqua,MODIS,59,6.1NRT,307.22,10.89,D
-18.9054,32.59941,323.52,1.48,1.2,2024-07-29,1232,Aqua,MODIS,73,6.1NRT,306.44,22.11,D
-19.42456,29.40426,320.16,1.02,1.01,2024-07-29,1232,Aqua,MODIS,62,6.1NRT,308.88,7.16,D
-18.90091,32.5919,318.55,1.48,1.2,2024-07-29,1232,Aqua,MODIS,40,6.1NRT,305.77,12.04,D
-19.29998,30.03626,318.43,1.07,1.03,2024-07-29,1232,Aqua,MODIS,56,6.1NRT,306.37,6.6,D
-19.30151,30.02633,337.08,1.07,1.03,2024-07-29,1232,Aqua,MODIS,86,6.1NRT,309.71,31.57,D
-18.76178,32.61394,354.49,1.49,1.21,2024-07-29,1232,Aqua,MODIS,97,6.1NRT,304.94,117.58,D
-18.76386,32.60171,319.63,1.49,1.2,2024-07-29,1232,Aqua,MODIS,67,6.1NRT,306.38,18.33,D
-18.68289,32.87891,316.3,1.56,1.23,2024-07-29,1232,Aqua,MODIS,59,6.1NRT,299.92,18.95,D
-18.68594,32.86151,317.22,1.55,1.23,2024-07-29,1232,Aqua,MODIS,62,6.1NRT,297.65,21.62,D
-18.7416,32.53977,316.01,1.47,1.2,2024-07-29,1232,Aqua,MODIS,47,6.1NRT,302.3,12.2,D
-18.74386,32.52658,316.52,1.47,1.2,2024-07-29,1232,Aqua,MODIS,51,6.1NRT,304.84,12.48,D
-19.17531,29.82619,323.97,1.05,1.03,2024-07-29,1232,Aqua,MODIS,70,6.1NRT,309.22,12.26,D
-18.68075,32.87033,324.71,1.56,1.23,2024-07-29,1232,Aqua,MODIS,75,6.1NRT,299.29,33.2,D
-18.66337,32.77448,313.11,1.54,1.22,2024-07-29,1232,Aqua,MODIS,22,6.1NRT,299.57,12.68,D
-19.39681,27.95542,340.1,1.01,1,2024-07-29,1232,Aqua,MODIS,74,6.1NRT,312.18,27.9,D
-18.84825,31.47478,323.02,1.26,1.12,2024-07-29,1232,Aqua,MODIS,63,6.1NRT,307.59,14.75,D
-19.38121,28.00096,366.3,1,1,2024-07-29,1232,Aqua,MODIS,100,6.1NRT,314.83,92.18,D
-19.38255,27.99157,344.14,1,1,2024-07-29,1232,Aqua,MODIS,91,6.1NRT,313.67,34.93,D
-19.38389,27.98218,334.39,1,1,2024-07-29,1232,Aqua,MODIS,64,6.1NRT,315.35,16.74,D
-19.38792,27.95398,341.61,1.01,1,2024-07-29,1232,Aqua,MODIS,84,6.1NRT,314.72,31.65,D
-18.83644,31.48481,321.66,1.26,1.12,2024-07-29,1232,Aqua,MODIS,26,6.1NRT,307.82,12.12,D
-18.8384,31.47294,337.46,1.26,1.12,2024-07-29,1232,Aqua,MODIS,87,6.1NRT,307.25,40.46,D
-19.37098,28.00891,354.26,1,1,2024-07-29,1232,Aqua,MODIS,97,6.1NRT,301.86,62.88,D
-19.37232,27.99952,463.7,1,1,2024-07-29,1232,Aqua,MODIS,100,6.1NRT,336.53,898.57,D
-19.37366,27.99013,439.22,1,1,2024-07-29,1232,Aqua,MODIS,100,6.1NRT,336.58,569.44,D
-19.375,27.98073,342.17,1,1,2024-07-29,1232,Aqua,MODIS,67,6.1NRT,314.76,29.6,D
-19.36343,27.9981,327.33,1,1,2024-07-29,1232,Aqua,MODIS,47,6.1NRT,305.02,14.17,D
-19.36477,27.9887,370.43,1,1,2024-07-29,1232,Aqua,MODIS,100,6.1NRT,314.88,104.11,D
-19.36611,27.9793,346.15,1,1,2024-07-29,1232,Aqua,MODIS,71,6.1NRT,316,38.63,D
-19.05187,30.02199,336.39,1.07,1.03,2024-07-29,1232,Aqua,MODIS,85,6.1NRT,310.23,30.08,D
-19.04428,30.02515,321.78,1.07,1.03,2024-07-29,1232,Aqua,MODIS,66,6.1NRT,308.58,10.15,D
-18.67276,32.17192,323.42,1.4,1.17,2024-07-29,1232,Aqua,MODIS,73,6.1NRT,306.04,20.06,D
-18.88672,30.60826,320.29,1.14,1.06,2024-07-29,1232,Aqua,MODIS,64,6.1NRT,305.4,9.93,D
-18.88841,30.59761,365.25,1.13,1.06,2024-07-29,1232,Aqua,MODIS,100,6.1NRT,311.46,110.8,D
-19.03049,29.68859,323.14,1.05,1.02,2024-07-29,1232,Aqua,MODIS,69,6.1NRT,309.04,10.72,D
-19.01994,29.69682,319.53,1.05,1.02,2024-07-29,1232,Aqua,MODIS,45,6.1NRT,308.63,6.5,D
-19.02144,29.68706,318.91,1.05,1.02,2024-07-29,1232,Aqua,MODIS,43,6.1NRT,308.71,6.44,D
-18.72231,31.23679,318.61,1.23,1.1,2024-07-29,1232,Aqua,MODIS,19,6.1NRT,307.18,8.47,D
-18.82374,30.60126,335.83,1.14,1.06,2024-07-29,1232,Aqua,MODIS,85,6.1NRT,308.3,31.69,D
-18.69007,31.37362,316.13,1.25,1.11,2024-07-29,1232,Aqua,MODIS,53,6.1NRT,305.22,6.95,D
-18.71256,31.2351,321.23,1.23,1.1,2024-07-29,1232,Aqua,MODIS,68,6.1NRT,308.08,12.6,D
-18.71442,31.22364,323.57,1.23,1.1,2024-07-29,1232,Aqua,MODIS,72,6.1NRT,306.16,16.01,D
-18.81268,30.6101,320.19,1.14,1.06,2024-07-29,1232,Aqua,MODIS,24,6.1NRT,305.34,9.55,D
-18.81433,30.59974,325.96,1.14,1.06,2024-07-29,1232,Aqua,MODIS,65,6.1NRT,306.93,16.71,D
-18.9574,29.61962,325.49,1.04,1.02,2024-07-29,1232,Aqua,MODIS,73,6.1NRT,308.13,15.54,D
-18.42654,32.68808,337.71,1.53,1.22,2024-07-29,1232,Aqua,MODIS,81,6.1NRT,301.49,62.52,D
-18.43153,32.65937,314.71,1.52,1.22,2024-07-29,1232,Aqua,MODIS,23,6.1NRT,299.81,12.54,D
-18.43397,32.64535,314.19,1.52,1.22,2024-07-29,1232,Aqua,MODIS,44,6.1NRT,302.42,12.92,D
-18.4403,32.65516,318.7,1.52,1.22,2024-07-29,1232,Aqua,MODIS,56,6.1NRT,301.78,19.32,D
-18.42237,32.6963,323.06,1.53,1.22,2024-07-29,1232,Aqua,MODIS,68,6.1NRT,297.97,30.65,D
-18.4248,32.68172,332.09,1.53,1.22,2024-07-29,1232,Aqua,MODIS,81,6.1NRT,302.34,48.5,D
-18.41167,32.69386,313.76,1.53,1.22,2024-07-29,1232,Aqua,MODIS,30,6.1NRT,296.73,15.8,D
-18.414,32.67997,324.95,1.53,1.22,2024-07-29,1232,Aqua,MODIS,66,6.1NRT,302.67,33.27,D
-18.59537,31.58035,323.82,1.29,1.13,2024-07-29,1232,Aqua,MODIS,73,6.1NRT,309.02,17.04,D
-18.82012,30.15985,330.6,1.09,1.04,2024-07-29,1232,Aqua,MODIS,21,6.1NRT,307.59,17.87,D
-18.55766,31.68543,323.83,1.31,1.14,2024-07-29,1232,Aqua,MODIS,71,6.1NRT,306.55,18.37,D
-18.80168,30.15665,344.03,1.09,1.04,2024-07-29,1232,Aqua,MODIS,91,6.1NRT,309.54,42.34,D
-18.54766,31.6834,324.46,1.31,1.14,2024-07-29,1232,Aqua,MODIS,73,6.1NRT,305.71,19.4,D
-18.53763,31.68156,328.25,1.31,1.14,2024-07-29,1232,Aqua,MODIS,64,6.1NRT,304.39,24.77,D
-18.53961,31.66961,326.76,1.31,1.13,2024-07-29,1232,Aqua,MODIS,55,6.1NRT,305,21.85,D
-18.55747,31.5613,326.18,1.29,1.13,2024-07-29,1232,Aqua,MODIS,69,6.1NRT,306.68,19.01,D
-18.55946,31.54922,322.13,1.29,1.13,2024-07-29,1232,Aqua,MODIS,41,6.1NRT,307.57,12.98,D
-18.54751,31.55952,323.89,1.29,1.13,2024-07-29,1232,Aqua,MODIS,48,6.1NRT,304.88,15.65,D
-18.5495,31.54749,321.45,1.29,1.13,2024-07-29,1232,Aqua,MODIS,37,6.1NRT,306.08,12.21,D
-18.33379,32.47122,313.79,1.48,1.2,2024-07-29,1232,Aqua,MODIS,19,6.1NRT,300.65,9.29,D
-18.67054,30.4008,321.54,1.12,1.05,2024-07-29,1232,Aqua,MODIS,61,6.1NRT,308.99,9.42,D
-18.32328,32.46862,327.31,1.48,1.2,2024-07-29,1232,Aqua,MODIS,78,6.1NRT,303.05,33.14,D
-18.37268,32.17539,326.99,1.42,1.18,2024-07-29,1232,Aqua,MODIS,77,6.1NRT,304.81,28.1,D
-18.37485,32.16243,321.6,1.41,1.18,2024-07-29,1232,Aqua,MODIS,69,6.1NRT,306.29,18.42,D
-18.31264,32.4668,317.08,1.48,1.2,2024-07-29,1232,Aqua,MODIS,55,6.1NRT,300.26,15.03,D
-18.4839,31.18721,325.9,1.23,1.1,2024-07-29,1232,Aqua,MODIS,75,6.1NRT,309.28,17.21,D
-18.47416,31.18542,336.09,1.23,1.1,2024-07-29,1232,Aqua,MODIS,85,6.1NRT,310.41,34.72,D
-18.47599,31.17403,321.34,1.23,1.1,2024-07-29,1232,Aqua,MODIS,42,6.1NRT,310.27,9.4,D
-18.59112,30.4453,320.58,1.13,1.06,2024-07-29,1232,Aqua,MODIS,62,6.1NRT,310.27,8.33,D
-18.22832,32.48833,324.09,1.49,1.21,2024-07-29,1232,Aqua,MODIS,74,6.1NRT,302.95,26.04,D
-18.21762,32.4867,326.46,1.49,1.21,2024-07-29,1232,Aqua,MODIS,77,6.1NRT,303.44,29.92,D
-18.37385,31.42949,319.59,1.27,1.12,2024-07-29,1232,Aqua,MODIS,60,6.1NRT,307.01,11.56,D
-18.18304,32.49595,319.56,1.5,1.21,2024-07-29,1232,Aqua,MODIS,57,6.1NRT,304.97,16.01,D
-18.43963,30.81745,327.86,1.18,1.08,2024-07-29,1232,Aqua,MODIS,76,6.1NRT,309.58,18.7,D
-18.26098,31.54824,323.66,1.3,1.13,2024-07-29,1232,Aqua,MODIS,55,6.1NRT,302.83,18.57,D
-18.16277,31.7125,315.2,1.33,1.14,2024-07-29,1232,Aqua,MODIS,32,6.1NRT,304.54,7.94,D
-18.29054,30.80795,325.98,1.18,1.08,2024-07-29,1232,Aqua,MODIS,74,6.1NRT,307.4,16.06,D
-18.26672,30.89411,322.8,1.19,1.09,2024-07-29,1232,Aqua,MODIS,50,6.1NRT,308.11,11.48,D
-18.28098,30.80628,331.3,1.18,1.08,2024-07-29,1232,Aqua,MODIS,80,6.1NRT,307.78,23.95,D
-18.55263,29.06866,343.02,1.02,1.01,2024-07-29,1232,Aqua,MODIS,90,6.1NRT,310.62,38.71,D
-18.26376,30.88673,320.19,1.19,1.09,2024-07-29,1232,Aqua,MODIS,61,6.1NRT,308.52,8.92,D
-18.14373,31.57619,321.54,1.31,1.14,2024-07-29,1232,Aqua,MODIS,67,6.1NRT,305.37,15.14,D
-18.14566,31.56422,326.98,1.31,1.13,2024-07-29,1232,Aqua,MODIS,72,6.1NRT,307.35,23.85,D
-18.50999,28.79431,317.16,1.01,1,2024-07-29,1232,Aqua,MODIS,27,6.1NRT,306.37,6.16,D
-18.03365,31.62644,333.28,1.32,1.14,2024-07-29,1232,Aqua,MODIS,83,6.1NRT,306.27,36.53,D
-18.03564,31.61419,339.07,1.32,1.14,2024-07-29,1232,Aqua,MODIS,88,6.1NRT,306.84,49.34,D
-18.47336,28.79226,349.31,1.01,1,2024-07-29,1232,Aqua,MODIS,94,6.1NRT,309.12,52.85,D
-18.47475,28.78289,319.45,1.01,1,2024-07-29,1232,Aqua,MODIS,53,6.1NRT,306.77,8.48,D
-18.60789,27.86977,331.79,1,1,2024-07-29,1232,Aqua,MODIS,80,6.1NRT,308.42,20.91,D
-18.20636,30.48257,323.95,1.14,1.06,2024-07-29,1232,Aqua,MODIS,60,6.1NRT,308.79,13.78,D
-18.59901,27.86835,317.77,1,1,2024-07-29,1232,Aqua,MODIS,37,6.1NRT,307.67,5.82,D
-18.60035,27.85901,319.82,1,1,2024-07-29,1232,Aqua,MODIS,56,6.1NRT,307.99,7.78,D
-18.18189,30.57634,324.57,1.15,1.07,2024-07-29,1232,Aqua,MODIS,54,6.1NRT,310.08,11.62,D
-18.17243,30.57466,325.93,1.15,1.07,2024-07-29,1232,Aqua,MODIS,73,6.1NRT,310.02,13.72,D
-18.17412,30.56399,326.4,1.15,1.07,2024-07-29,1232,Aqua,MODIS,74,6.1NRT,310.47,14.33,D
-18.59061,27.80011,319.9,1,1,2024-07-29,1232,Aqua,MODIS,52,6.1NRT,309.2,7.1,D
